,variable_name,variable,ground_truth,ground_truth_distribution_type,mean,std,temperature,variables_file,sysprompt_type,elicitation_protocol,model,convo_file_path,quartile_of_gt,ground_truth_percentile,approach,dataset,trial,a,b,difficulty,abs_error,ground_truth_log_prob,error_ratio,std_ratio
811,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in the Information Technology sector, the company has 10000+ Employees",double_18,138943.62637362638,normal,147400.04579045443,7801.463491716907,medium,~/openestimate/data/variables/glassdoor_variables.json,base,quantile,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-quantile-TEMP-medium/elicited_priors.json,1,13.919282885193013,o4-mini_base_quantile_tempmedium,glassdoor,2,,,,8456.419416828052,4.751197267299194,1.2241448417444705,0.7450248086071636
812,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,115000.0,10000.0,1.0,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_base_temp1.0_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-1.0/elicited_priors.json,4,99.99248248495822,gpt-4o_base_direct_temp1.0,glassdoor,2,,,,37904.90140845071,-48.34821466147225,1.9811757978477935,0.8910779038385052
813,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,4,90.15597336042906,gpt-4o_base_direct_temp0.5,glassdoor,2,,,,12904.901408450707,6.072323882379365,1.284451393121692,0.742564919865421
814,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,140000.0,10000.0,0.2,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_base_temp0.2_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.2/elicited_priors.json,4,90.15597336042906,gpt-4o_base_direct_temp0.2,glassdoor,2,,,,12904.901408450707,6.072323882379365,1.0853872774856632,0.8168214118519631
815,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,140000.0,15000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_superforecaster_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,4,80.51955272672632,gpt-4o_superforecaster_direct_temp0.5,glassdoor,2,,,,12904.901408450707,6.561896213611453,1.4835155087577212,0.8910779038385052
816,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,conservative,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_conservative_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,4,90.15597336042906,gpt-4o_conservative_direct_temp0.5,glassdoor,2,,,,12904.901408450707,6.072323882379365,1.284451393121692,0.742564919865421
817,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,170000.0,20000.0,low,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_base_templow_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-low/elicited_priors.json,1,19.63434170863626,o4-mini_base_direct_templow,glassdoor,2,,,,17095.098591549293,4.137830435473267,1.8010423992367564,1.7078993156904683
818,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,165000.0,20000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_superforecaster_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,2,27.26709222378116,o4-mini_superforecaster_direct_tempmedium,glassdoor,2,,,,12095.098591549293,5.701058555674746,0.7223100313972017,1.2623603637712157
819,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,160000.0,10000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,1,23.900406774033755,o4-mini_base_direct_tempmedium,glassdoor,2,,,,7095.098591549293,11.050459290914183,0.5232459157611729,1.485129839730842
820,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,150000.0,15000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,conservative,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_conservative_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,3,57.67789796632298,o4-mini_conservative_direct_tempmedium,glassdoor,2,,,,2904.901408450707,9.572261881016546,0.9374944151918353,0.9653343958250473
821,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,155000.0,10000.0,high,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_base_temphigh_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-high/elicited_priors.json,2,41.702511983773995,o4-mini_base_direct_temphigh,glassdoor,2,,,,2095.098591549293,13.019116724326013,0.7545505677144108,1.1881038717846737
822,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,mean-variance,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-mean-variance-TEMP-0.5/elicited_priors.json,4,90.15597336042906,gpt-4o_base_mean-variance_temp0.5,glassdoor,2,,,,12904.901408450707,6.072323882379365,1.4835155087577212,0.742564919865421
823,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,150000.0,15000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,base,mean-variance,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-mean-variance-TEMP-medium/elicited_priors.json,3,57.67789796632298,o4-mini_base_mean-variance_tempmedium,glassdoor,2,,,,2904.901408450707,9.572261881016546,1.219970320487274,0.9282061498317763
824,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,151999.99869698248,20143.02887000124,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,quantile,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-quantile-TEMP-0.5/elicited_priors.json,3,51.79160027732802,gpt-4o_base_quantile_temp0.5,glassdoor,2,,,,904.9027114682249,7.198227404635847,0.5081001364047951,1.4031652835060144
825,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has 10000+ Employees, the company is in CA",double_19,152904.9014084507,normal,165999.99717031646,5531.43721425332,medium,~/openestimate/data/variables/glassdoor_variables.json,base,quantile,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-quantile-TEMP-medium/elicited_priors.json,1,0.895690572957951,o4-mini_base_quantile_tempmedium,glassdoor,2,,,,13095.095761865756,-5.730449847204223,1.183943111338254,0.8342855997376346
826,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $1 to $5 billion (USD) revenue, the company has 10000+ Employees",double_2,118297.25,normal,120.0,10.0,1.0,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_base_temp1.0_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-1.0/elicited_priors.json,4,100.0,gpt-4o_base_direct_temp1.0,glassdoor,2,,,,118177.25,-544540644.2745608,2.9596722878376185,0.5869206628964877
827,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $1 to $5 billion (USD) revenue, the company has 10000+ Employees",double_2,118297.25,normal,125000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,2,25.134125045784433,gpt-4o_base_direct_temp0.5,glassdoor,2,,,,6702.75,19.258443659507243,0.729326279123494,0.7334674617551709
828,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $1 to $5 billion (USD) revenue, the company has 10000+ Employees",double_2,118297.25,normal,130000.0,10000.0,0.2,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_base_temp0.2_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.2/elicited_priors.json,1,12.094515959832158,gpt-4o_base_direct_temp0.2,glassdoor,2,,,,11702.75,15.670214051230742,0.8131303961122037,0.7334674617551709
829,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $1 to $5 billion (USD) revenue, the company has 10000+ Employees",double_2,118297.25,normal,125000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_superforecaster_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,2,25.134125045784433,gpt-4o_superforecaster_direct_temp0.5,glassdoor,2,,,,6702.75,19.258443659507243,0.6455221621347842,0.7334674617551709
830,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $1 to $5 billion (USD) revenue, the company has 10000+ Employees",double_2,118297.25,normal,130000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,conservative,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_gpt-4o_conservative_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,1,12.094515959832158,gpt-4o_conservative_direct_temp0.5,glassdoor,2,,,,11702.75,15.670214051230742,0.8131303961122037,0.8068142079306879
831,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $1 to $5 billion (USD) revenue, the company has 10000+ Employees",double_2,118297.25,normal,140000.0,10000.0,low,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_base_templow_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-low/elicited_priors.json,1,1.4993009670020634,o4-mini_base_direct_templow,glassdoor,2,,,,21702.75,2.645128703994231,1.9025839169654308,0.880160954106205
832,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $1 to $5 billion (USD) revenue, the company has 10000+ Employees",double_2,118297.25,normal,140000.0,15000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_superforecaster_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,1,7.396946973134375,o4-mini_superforecaster_direct_tempmedium,glassdoor,2,,,,21702.75,9.686049663054352,1.9025839169654308,1.0268544464572391
833,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $1 to $5 billion (USD) revenue, the company has 10000+ Employees",double_2,118297.25,normal,145000.0,15000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_2_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,1,3.7522981037189664,o4-mini_base_direct_tempmedium,glassdoor,2,,,,26702.75,5.49189155684991,1.7349756829880114,1.2468946849837903
