approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
o3-mini_base_unified-no-lognormal_tempmedium,hard_4,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their total cholesterol in mg/dL is greater than 183.0 and less than or equal to 212.0, and they take medication for depression, and their weight in kilograms is greater than 84.6 and less than or equal to 98.275",beta,0.2518923724324972,0.3,0.2986619743086955,0.29591836734693877
o4-mini_base_unified-no-lognormal_tempmedium,hard_4,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their total cholesterol in mg/dL is greater than 183.0 and less than or equal to 212.0, and they take medication for depression, and their weight in kilograms is greater than 84.6 and less than or equal to 98.275",beta,0.2518923724324972,0.07,0.06714271436549656,0.061224489795918366
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_4,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their total cholesterol in mg/dL is greater than 183.0 and less than or equal to 212.0, and they take medication for depression, and their weight in kilograms is greater than 84.6 and less than or equal to 98.275",beta,0.2518923724324972,0.15,0.13827116211481527,0.1111111111111111
gpt-4o_base_unified-no-lognormal_temp0.5,hard_5,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their total cholesterol in mg/dL is greater than 152.0 and less than or equal to 176.0, and their waist circumference in centimeters is greater than 96.7 and less than or equal to 111.5",beta,0.0131230492825392,0.15,0.14766294230298524,0.14285714285714285
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_5,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their total cholesterol in mg/dL is greater than 152.0 and less than or equal to 176.0, and their waist circumference in centimeters is greater than 96.7 and less than or equal to 111.5",beta,0.0131230492825392,0.125,0.12187216154343729,0.11538461538461539
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_5,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their total cholesterol in mg/dL is greater than 152.0 and less than or equal to 176.0, and their waist circumference in centimeters is greater than 96.7 and less than or equal to 111.5",beta,0.0131230492825392,0.4,0.39933074269813285,0.3979591836734694
o3-mini_base_unified-no-lognormal_tempmedium,hard_5,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their total cholesterol in mg/dL is greater than 152.0 and less than or equal to 176.0, and their waist circumference in centimeters is greater than 96.7 and less than or equal to 111.5",beta,0.0131230492825392,0.3,0.29550447479005865,0.2857142857142857
o4-mini_base_unified-no-lognormal_tempmedium,hard_5,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their total cholesterol in mg/dL is greater than 152.0 and less than or equal to 176.0, and their waist circumference in centimeters is greater than 96.7 and less than or equal to 111.5",beta,0.0131230492825392,0.35,0.3489962548950529,0.3469387755102041
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_5,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their total cholesterol in mg/dL is greater than 152.0 and less than or equal to 176.0, and their waist circumference in centimeters is greater than 96.7 and less than or equal to 111.5",beta,0.0131230492825392,0.058333333333333334,0.05347250597274176,0.04310344827586207
gpt-4o_base_unified-no-lognormal_temp0.5,hard_6,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and they are not currently taking insulin, and they have serious difficulty concentrating",gaussian,0.8974164936058019,3.0,3.0,3.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_6,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and they are not currently taking insulin, and they have serious difficulty concentrating",gaussian,0.8974164936058019,3.5,3.5,3.5
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_6,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and they are not currently taking insulin, and they have serious difficulty concentrating",gaussian,0.8974164936058019,1.75,1.75,1.75
o3-mini_base_unified-no-lognormal_tempmedium,hard_6,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and they are not currently taking insulin, and they have serious difficulty concentrating",gaussian,0.8974164936058019,1.5,1.5,1.5
o4-mini_base_unified-no-lognormal_tempmedium,hard_6,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and they are not currently taking insulin, and they have serious difficulty concentrating",gaussian,0.8974164936058019,0.8,0.8,0.8
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_6,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and they are not currently taking insulin, and they have serious difficulty concentrating",gaussian,0.8974164936058019,1.5,1.5,1.5
gpt-4o_base_unified-no-lognormal_temp0.5,hard_7,"The average blood manganese level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and their blood mercury level in ug/L is greater than 1.4575, and their weight in kilograms is greater than 68.25 and less than or equal to 79.69999999999999",gaussian,10.881872088685798,8.0,8.0,8.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_7,"The average blood manganese level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and their blood mercury level in ug/L is greater than 1.4575, and their weight in kilograms is greater than 68.25 and less than or equal to 79.69999999999999",gaussian,10.881872088685798,4.0,4.0,4.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_7,"The average blood manganese level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and their blood mercury level in ug/L is greater than 1.4575, and their weight in kilograms is greater than 68.25 and less than or equal to 79.69999999999999",beta,10.881872088685798,0.4,0.39933074269813285,0.3979591836734694
o3-mini_base_unified-no-lognormal_tempmedium,hard_7,"The average blood manganese level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and their blood mercury level in ug/L is greater than 1.4575, and their weight in kilograms is greater than 68.25 and less than or equal to 79.69999999999999",gaussian,10.881872088685798,10.0,10.0,10.0
o4-mini_base_unified-no-lognormal_tempmedium,hard_7,"The average blood manganese level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and their blood mercury level in ug/L is greater than 1.4575, and their weight in kilograms is greater than 68.25 and less than or equal to 79.69999999999999",gaussian,10.881872088685798,10.0,10.0,10.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_7,"The average blood manganese level among adult (over 18) individuals in units of ug/L in the general US population, given they have ever been diagnosed with cancer by a doctor, and their blood mercury level in ug/L is greater than 1.4575, and their weight in kilograms is greater than 68.25 and less than or equal to 79.69999999999999",gaussian,10.881872088685798,20.0,20.0,20.0
