approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,108104.79945819256,108104.79945819256,108104.79945819256
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,112069.00337025324,112069.00337025324,112069.00337025324
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,102851.68786609708,102851.68786609708,102851.68786609708
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,114634.71330176633,114634.71330176633,114634.71330176633
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,127885.19558008021,127885.19558008021,127885.19558008021
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,143283.6458479188,143283.6458479188,143283.6458479188
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,98049.89650288703,98049.89650288703,98049.89650288703
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,114530.77378263332,114530.77378263332,114530.77378263332
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,104132.96107859991,104132.96107859991,104132.96107859991
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,123516.55818027689,123516.55818027689,123516.55818027689
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,123463.20542519205,123463.20542519205,123463.20542519205
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,129608.01905467363,129608.01905467363,129608.01905467363
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,149947.93525956193,149947.93525956193,149947.93525956193
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,119429.63456845903,119429.63456845903,119429.63456845903
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,129676.10233643893,129676.10233643893,129676.10233643893
statistical_baseline_n5,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,118040.57021636867,118040.57021636867,118040.57021636867
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,118135.2999214619,118135.2999214619,118135.2999214619
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,111478.92505885377,111478.92505885377,111478.92505885377
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,114707.91283623135,114707.91283623135,114707.91283623135
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,129892.66628943526,129892.66628943526,129892.66628943526
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,110592.33693652657,110592.33693652657,110592.33693652657
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,136205.05514979348,136205.05514979348,136205.05514979348
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,121814.03311080363,121814.03311080363,121814.03311080363
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,102796.09112246917,102796.09112246917,102796.09112246917
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,102619.16414828367,102619.16414828367,102619.16414828367
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,117930.86433973862,117930.86433973862,117930.86433973862
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,113975.40007660903,113975.40007660903,113975.40007660903
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,108514.24077757692,108514.24077757692,108514.24077757692
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,110116.98836794896,110116.98836794896,110116.98836794896
statistical_baseline_n10,single_6,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public",gaussian,118950.32753623188,116386.22318229117,116386.22318229117,116386.22318229117
