approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,50.66666594125137,50.66666594125137,50.66666594125137
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,26.233333250653544,26.233333250653544,26.233333250653544
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,59.199998781882414,59.199998781882414,59.199998781882414
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,65.26666516766637,65.26666516766637,65.26666516766637
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,45.399999397192936,45.399999397192936,45.399999397192936
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,91.26666188236818,91.26666188236818,91.26666188236818
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,68.39999560045757,68.39999560045757,68.39999560045757
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,52.49999848320795,52.49999848320795,52.49999848320795
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,40.266666327979856,40.266666327979856,40.266666327979856
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,38.76666637885705,38.76666637885705,38.76666637885705
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,72.79999229756021,72.79999229756021,72.79999229756021
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,140.26648780133715,140.26648780133715,140.26648780133715
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,36.1999996589767,36.1999996589767,36.1999996589767
statistical_baseline_n30,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,49.29999805069835,49.29999805069835,49.29999805069835
statistical_baseline_nALL,easy_3,The average number of employees for venture-backed companies that are technology companies.,gaussian,70.71898529939047,70.71898525364102,70.71898525364102,70.71898525364102
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,8.689999962064334,8.689999962064334,8.689999962064334
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,52.39199019178926,52.39199019178926,52.39199019178926
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,5.547999997865434,5.547999997865434,5.547999997865434
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,21.49799965649479,21.49799965649479,21.49799965649479
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,5.853999996391245,5.853999996391245,5.853999996391245
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,36.02799668405552,36.02799668405552,36.02799668405552
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,4.3019999999618275,4.3019999999618275,4.3019999999618275
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,5.4739999931231464,5.4739999931231464,5.4739999931231464
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,1.7699999998193876,1.7699999998193876,1.7699999998193876
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,2.089999999875358,2.089999999875358,2.089999999875358
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,2.95199999917994,2.95199999917994,2.95199999917994
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,1.707999999960937,1.707999999960937,1.707999999960937
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,9.691999980714607,9.691999980714607,9.691999980714607
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,6.675999990636809,6.675999990636809,6.675999990636809
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,7.679999993602702,7.679999993602702,7.679999993602702
statistical_baseline_n5,easy_4,The average total raised in millions USD for venture-backed companies headquartered outside the United States.,gaussian,21.47299330483979,11.103999991854279,11.103999991854279,11.103999991854279
